Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
01436,="12:37:00.451",0x712D00,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01437,="12:37:00.451",0x712D26,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01438,="12:37:00.481",0x712E2B,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
01439,="12:37:00.481",0x712E33,ch1,Receive,0x04CA,Data,Standard,0x08,x| 05 01 02 01 00 00 00 00 
01440,="12:37:00.481",0x712E38,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01441,="12:37:00.481",0x712EFD,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01442,="12:37:00.481",0x712F19,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01443,="12:37:00.512",0x71301E,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
01444,="12:37:00.512",0x713029,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01445,="12:37:00.541",0x7130FA,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01446,="12:37:00.541",0x71310C,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01447,="12:37:00.571",0x713212,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 85 
01448,="12:37:00.571",0x71321C,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01449,="12:37:00.601",0x7132F9,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
01450,="12:37:00.601",0x713300,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01451,="12:37:00.631",0x713405,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
01452,="12:37:00.631",0x713410,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
01453,="12:37:00.631",0x7134F3,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
01454,="12:37:00.631",0x7134F8,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
